"HITId","CreationTime","Expiration","NumberOfSimilarHITs","WorkerId","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","WorkTimeInSeconds","Input.query","Input.docA","Input.docB","Input.time","Answer.comment","Answer.bground","Answer.radio"
217,"Fri Apr 16 00:03:44 GMT 2010","Mon Apr 19 00:03:44 GMT 2010",28,34,"Fri Apr 16 02:32:30 GMT 2010","Fri Apr 16 02:32:59 GMT 2010","Fri Apr 23 02:32:59 GMT 2010","Fri Apr 16 04:57:30 PDT 2010",29,"400.065.784-1.1.1","451.023.313-1.2.2","400.065.784-1.1.1",6,"","","s"
217,"Fri Apr 16 00:03:44 GMT 2010","Mon Apr 19 00:03:44 GMT 2010",28,1,"Fri Apr 16 01:09:00 GMT 2010","Fri Apr 16 01:09:17 GMT 2010","Fri Apr 23 01:09:17 GMT 2010","Fri Apr 16 04:55:18 PDT 2010",17,"400.065.784-1.1.1","451.023.313-1.2.2","400.065.784-1.1.1",6,"","","b"
217,"Fri Apr 16 00:03:44 GMT 2010","Mon Apr 19 00:03:44 GMT 2010",28,33,"Fri Apr 16 01:50:58 GMT 2010","Fri Apr 16 01:51:12 GMT 2010","Fri Apr 23 01:51:12 GMT 2010","Fri Apr 16 04:53:15 PDT 2010",14,"400.065.784-1.1.1","451.023.313-1.2.2","400.065.784-1.1.1",6,"","","s"
217,"Fri Apr 16 00:03:44 GMT 2010","Mon Apr 19 00:03:44 GMT 2010",28,10,"Fri Apr 16 00:47:29 GMT 2010","Fri Apr 16 00:47:37 GMT 2010","Fri Apr 23 00:47:37 GMT 2010","Fri Apr 16 04:57:34 PDT 2010",8,"400.065.784-1.1.1","451.023.313-1.2.2","400.065.784-1.1.1",6,"","","b"
218,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,33,"Fri Apr 16 01:46:17 GMT 2010","Fri Apr 16 01:46:32 GMT 2010","Fri Apr 23 01:46:32 GMT 2010","Fri Apr 16 04:53:17 PDT 2010",15,"702.001.406-1.1.1","500.500.310-1.2.1","800.092.519-1.3.1",14,"","","s"
218,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,1,"Fri Apr 16 01:12:36 GMT 2010","Fri Apr 16 01:12:56 GMT 2010","Fri Apr 23 01:12:56 GMT 2010","Fri Apr 16 04:55:26 PDT 2010",20,"702.001.406-1.1.1","500.500.310-1.2.1","800.092.519-1.3.1",14,"","","s"
218,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,17,"Fri Apr 16 01:40:49 GMT 2010","Fri Apr 16 01:45:40 GMT 2010","Fri Apr 23 01:45:40 GMT 2010","Fri Apr 16 04:56:05 PDT 2010",291,"702.001.406-1.1.1","500.500.310-1.2.1","800.092.519-1.3.1",14,"","","b"
218,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,8,"Fri Apr 16 00:21:56 GMT 2010","Fri Apr 16 00:22:36 GMT 2010","Fri Apr 23 00:22:36 GMT 2010","Fri Apr 16 04:56:07 PDT 2010",40,"702.001.406-1.1.1","500.500.310-1.2.1","800.092.519-1.3.1",14,"no","no","b"
218,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,51,"Fri Apr 16 00:21:11 GMT 2010","Fri Apr 16 00:21:53 GMT 2010","Fri Apr 23 00:21:53 GMT 2010","Fri Apr 16 04:54:04 PDT 2010",42,"702.001.406-1.1.1","500.500.310-1.2.1","800.092.519-1.3.1",14,"","","s"
218,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,39,"Fri Apr 16 02:26:08 GMT 2010","Fri Apr 16 02:26:20 GMT 2010","Fri Apr 23 02:26:20 GMT 2010","Fri Apr 16 04:55:23 PDT 2010",12,"702.001.406-1.1.1","500.500.310-1.2.1","800.092.519-1.3.1",14,"","","s"
218,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,52,"Fri Apr 16 00:24:10 GMT 2010","Fri Apr 16 00:24:26 GMT 2010","Fri Apr 23 00:24:26 GMT 2010","Fri Apr 16 04:53:55 PDT 2010",16,"702.001.406-1.1.1","500.500.310-1.2.1","800.092.519-1.3.1",14,"","","a"
218,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,37,"Fri Apr 16 01:57:18 GMT 2010","Fri Apr 16 01:57:33 GMT 2010","Fri Apr 23 01:57:33 GMT 2010","Fri Apr 16 04:57:31 PDT 2010",15,"702.001.406-1.1.1","500.500.310-1.2.1","800.092.519-1.3.1",14,"","","s"
218,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,10,"Fri Apr 16 00:25:11 GMT 2010","Fri Apr 16 00:25:40 GMT 2010","Fri Apr 23 00:25:40 GMT 2010","Fri Apr 16 04:57:30 PDT 2010",29,"702.001.406-1.1.1","500.500.310-1.2.1","800.092.519-1.3.1",14,"","","s"
218,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,50,"Fri Apr 16 01:52:39 GMT 2010","Fri Apr 16 01:55:41 GMT 2010","Fri Apr 23 01:55:41 GMT 2010","Fri Apr 16 04:53:49 PDT 2010",182,"702.001.406-1.1.1","500.500.310-1.2.1","800.092.519-1.3.1",14,"","","s"
219,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",24,1,"Fri Apr 16 01:17:13 GMT 2010","Fri Apr 16 01:17:26 GMT 2010","Fri Apr 23 01:17:26 GMT 2010","Fri Apr 16 04:55:13 PDT 2010",13,"400.065.784-1.1.1","451.023.597-1.2.1","400.065.784-1.1.1",5,"","","s"
219,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",24,51,"Fri Apr 16 00:22:31 GMT 2010","Fri Apr 16 00:23:07 GMT 2010","Fri Apr 23 00:23:07 GMT 2010","Fri Apr 16 04:54:07 PDT 2010",36,"400.065.784-1.1.1","451.023.597-1.2.1","400.065.784-1.1.1",5,"","","s"
219,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",24,52,"Fri Apr 16 00:21:38 GMT 2010","Fri Apr 16 00:21:48 GMT 2010","Fri Apr 23 00:21:48 GMT 2010","Fri Apr 16 04:54:03 PDT 2010",10,"400.065.784-1.1.1","451.023.597-1.2.1","400.065.784-1.1.1",5,"","","b"
219,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",24,34,"Fri Apr 16 02:33:00 GMT 2010","Fri Apr 16 02:33:14 GMT 2010","Fri Apr 23 02:33:14 GMT 2010","Fri Apr 16 04:57:37 PDT 2010",14,"400.065.784-1.1.1","451.023.597-1.2.1","400.065.784-1.1.1",5,"","","s"
219,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",24,37,"Fri Apr 16 01:58:06 GMT 2010","Fri Apr 16 01:58:18 GMT 2010","Fri Apr 23 01:58:18 GMT 2010","Fri Apr 16 04:57:23 PDT 2010",12,"400.065.784-1.1.1","451.023.597-1.2.1","400.065.784-1.1.1",5,"","","s"
219,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",24,6,"Fri Apr 16 02:44:57 GMT 2010","Fri Apr 16 02:45:16 GMT 2010","Fri Apr 23 02:45:16 GMT 2010","Fri Apr 16 04:53:34 PDT 2010",19,"400.065.784-1.1.1","451.023.597-1.2.1","400.065.784-1.1.1",5,"","","b"
219,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",24,39,"Fri Apr 16 02:29:25 GMT 2010","Fri Apr 16 02:29:35 GMT 2010","Fri Apr 23 02:29:35 GMT 2010","Fri Apr 16 04:55:16 PDT 2010",10,"400.065.784-1.1.1","451.023.597-1.2.1","400.065.784-1.1.1",5,"","","s"
219,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",24,8,"Fri Apr 16 00:24:47 GMT 2010","Fri Apr 16 00:25:31 GMT 2010","Fri Apr 23 00:25:31 GMT 2010","Fri Apr 16 04:55:55 PDT 2010",44,"400.065.784-1.1.1","451.023.597-1.2.1","400.065.784-1.1.1",5,"no","no","b"
219,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",24,10,"Fri Apr 16 00:29:42 GMT 2010","Fri Apr 16 00:30:10 GMT 2010","Fri Apr 23 00:30:10 GMT 2010","Fri Apr 16 04:57:31 PDT 2010",28,"400.065.784-1.1.1","451.023.597-1.2.1","400.065.784-1.1.1",5,"","","b"
219,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",24,33,"Fri Apr 16 01:50:33 GMT 2010","Fri Apr 16 01:50:49 GMT 2010","Fri Apr 23 01:50:49 GMT 2010","Fri Apr 16 04:53:34 PDT 2010",16,"400.065.784-1.1.1","451.023.597-1.2.1","400.065.784-1.1.1",5,"","","b"
220,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",43,50,"Fri Apr 16 01:51:54 GMT 2010","Fri Apr 16 01:52:05 GMT 2010","Fri Apr 23 01:52:05 GMT 2010","Fri Apr 16 04:53:50 PDT 2010",11,"400.065.784-1.1.1","850.021.042-1.1.1","400.065.784-1.1.1",5,"","","b"
220,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",43,51,"Fri Apr 16 00:32:48 GMT 2010","Fri Apr 16 00:33:44 GMT 2010","Fri Apr 23 00:33:44 GMT 2010","Fri Apr 16 04:54:08 PDT 2010",56,"400.065.784-1.1.1","850.021.042-1.1.1","400.065.784-1.1.1",5,"","","b"
220,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",43,39,"Fri Apr 16 02:27:53 GMT 2010","Fri Apr 16 02:28:08 GMT 2010","Fri Apr 23 02:28:08 GMT 2010","Fri Apr 16 04:55:11 PDT 2010",15,"400.065.784-1.1.1","850.021.042-1.1.1","400.065.784-1.1.1",5,"","","s"
220,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",43,1,"Fri Apr 16 01:17:27 GMT 2010","Fri Apr 16 01:17:40 GMT 2010","Fri Apr 23 01:17:40 GMT 2010","Fri Apr 16 04:55:29 PDT 2010",13,"400.065.784-1.1.1","850.021.042-1.1.1","400.065.784-1.1.1",5,"","","b"
220,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",43,52,"Fri Apr 16 00:20:47 GMT 2010","Fri Apr 16 00:20:57 GMT 2010","Fri Apr 23 00:20:57 GMT 2010","Fri Apr 16 04:54:06 PDT 2010",10,"400.065.784-1.1.1","850.021.042-1.1.1","400.065.784-1.1.1",5,"","","b"
220,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",43,37,"Fri Apr 16 01:57:04 GMT 2010","Fri Apr 16 01:57:17 GMT 2010","Fri Apr 23 01:57:17 GMT 2010","Fri Apr 16 04:57:37 PDT 2010",13,"400.065.784-1.1.1","850.021.042-1.1.1","400.065.784-1.1.1",5,"","","s"
220,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",43,8,"Fri Apr 16 00:13:41 GMT 2010","Fri Apr 16 00:14:17 GMT 2010","Fri Apr 23 00:14:17 GMT 2010","Fri Apr 16 04:56:01 PDT 2010",36,"400.065.784-1.1.1","850.021.042-1.1.1","400.065.784-1.1.1",5,"no","no","b"
220,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",43,33,"Fri Apr 16 01:48:29 GMT 2010","Fri Apr 16 01:48:45 GMT 2010","Fri Apr 23 01:48:45 GMT 2010","Fri Apr 16 04:53:29 PDT 2010",16,"400.065.784-1.1.1","850.021.042-1.1.1","400.065.784-1.1.1",5,"","","s"
220,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",43,10,"Fri Apr 16 01:00:32 GMT 2010","Fri Apr 16 01:00:40 GMT 2010","Fri Apr 23 01:00:40 GMT 2010","Fri Apr 16 04:57:37 PDT 2010",8,"400.065.784-1.1.1","850.021.042-1.1.1","400.065.784-1.1.1",5,"","","b"
220,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",43,6,"Fri Apr 16 02:30:06 GMT 2010","Fri Apr 16 02:30:24 GMT 2010","Fri Apr 23 02:30:24 GMT 2010","Fri Apr 16 04:53:20 PDT 2010",18,"400.065.784-1.1.1","850.021.042-1.1.1","400.065.784-1.1.1",5,"","","b"
221,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",31,8,"Fri Apr 16 00:22:37 GMT 2010","Fri Apr 16 00:23:24 GMT 2010","Fri Apr 23 00:23:24 GMT 2010","Fri Apr 16 04:56:09 PDT 2010",47,"700.010.591-1.4.2","210.000.305-1.3.1","450.018.187-1.1.1",12,"no","no","a"
221,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",31,33,"Fri Apr 16 01:48:19 GMT 2010","Fri Apr 16 01:48:36 GMT 2010","Fri Apr 23 01:48:36 GMT 2010","Fri Apr 16 04:53:33 PDT 2010",17,"700.010.591-1.4.2","210.000.305-1.3.1","450.018.187-1.1.1",12,"","","a"
221,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",31,51,"Fri Apr 16 00:37:03 GMT 2010","Fri Apr 16 00:37:36 GMT 2010","Fri Apr 23 00:37:36 GMT 2010","Fri Apr 16 04:54:07 PDT 2010",33,"700.010.591-1.4.2","210.000.305-1.3.1","450.018.187-1.1.1",12,"","","s"
221,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",31,1,"Fri Apr 16 01:04:17 GMT 2010","Fri Apr 16 01:04:40 GMT 2010","Fri Apr 23 01:04:40 GMT 2010","Fri Apr 16 04:55:21 PDT 2010",23,"700.010.591-1.4.2","210.000.305-1.3.1","450.018.187-1.1.1",12,"no","","s"
221,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",31,37,"Fri Apr 16 01:50:45 GMT 2010","Fri Apr 16 01:50:57 GMT 2010","Fri Apr 23 01:50:57 GMT 2010","Fri Apr 16 04:57:21 PDT 2010",12,"700.010.591-1.4.2","210.000.305-1.3.1","450.018.187-1.1.1",12,"","","s"
221,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",31,6,"Fri Apr 16 02:31:50 GMT 2010","Fri Apr 16 02:32:14 GMT 2010","Fri Apr 23 02:32:14 GMT 2010","Fri Apr 16 04:53:35 PDT 2010",24,"700.010.591-1.4.2","210.000.305-1.3.1","450.018.187-1.1.1",12,"","","a"
221,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",31,34,"Fri Apr 16 02:33:41 GMT 2010","Fri Apr 16 02:33:56 GMT 2010","Fri Apr 23 02:33:56 GMT 2010","Fri Apr 16 04:57:39 PDT 2010",15,"700.010.591-1.4.2","210.000.305-1.3.1","450.018.187-1.1.1",12,"","","s"
221,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",31,52,"Fri Apr 16 00:23:33 GMT 2010","Fri Apr 16 00:23:50 GMT 2010","Fri Apr 23 00:23:50 GMT 2010","Fri Apr 16 04:53:53 PDT 2010",17,"700.010.591-1.4.2","210.000.305-1.3.1","450.018.187-1.1.1",12,"","","a"
221,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",31,39,"Fri Apr 16 02:26:52 GMT 2010","Fri Apr 16 02:27:04 GMT 2010","Fri Apr 23 02:27:04 GMT 2010","Fri Apr 16 04:55:24 PDT 2010",12,"700.010.591-1.4.2","210.000.305-1.3.1","450.018.187-1.1.1",12,"","","a"
221,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",31,48,"Fri Apr 16 02:07:49 GMT 2010","Fri Apr 16 02:08:10 GMT 2010","Fri Apr 23 02:08:10 GMT 2010","Fri Apr 16 04:56:04 PDT 2010",21,"700.010.591-1.4.2","210.000.305-1.3.1","450.018.187-1.1.1",12,"","","s"
222,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",23,37,"Fri Apr 16 01:51:03 GMT 2010","Fri Apr 16 01:51:14 GMT 2010","Fri Apr 23 01:51:14 GMT 2010","Fri Apr 16 04:57:26 PDT 2010",11,"600.054.278-1.1.1","451.502.777-1.1.1","600.054.752-1.1.1",18,"","","s"
222,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",23,52,"Fri Apr 16 00:25:01 GMT 2010","Fri Apr 16 00:25:17 GMT 2010","Fri Apr 23 00:25:17 GMT 2010","Fri Apr 16 04:54:00 PDT 2010",16,"600.054.278-1.1.1","451.502.777-1.1.1","600.054.752-1.1.1",18,"","","b"
222,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",23,6,"Fri Apr 16 02:48:26 GMT 2010","Fri Apr 16 02:48:53 GMT 2010","Fri Apr 23 02:48:53 GMT 2010","Fri Apr 16 04:53:19 PDT 2010",27,"600.054.278-1.1.1","451.502.777-1.1.1","600.054.752-1.1.1",18,"","","s"
222,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",23,51,"Fri Apr 16 00:23:25 GMT 2010","Fri Apr 16 00:24:30 GMT 2010","Fri Apr 23 00:24:30 GMT 2010","Fri Apr 16 04:54:07 PDT 2010",65,"600.054.278-1.1.1","451.502.777-1.1.1","600.054.752-1.1.1",18,"","","b"
222,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",23,39,"Fri Apr 16 02:26:21 GMT 2010","Fri Apr 16 02:26:33 GMT 2010","Fri Apr 23 02:26:33 GMT 2010","Fri Apr 16 04:55:22 PDT 2010",12,"600.054.278-1.1.1","451.502.777-1.1.1","600.054.752-1.1.1",18,"","","s"
222,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",23,8,"Fri Apr 16 00:14:06 GMT 2010","Fri Apr 16 00:14:52 GMT 2010","Fri Apr 23 00:14:52 GMT 2010","Fri Apr 16 04:56:13 PDT 2010",46,"600.054.278-1.1.1","451.502.777-1.1.1","600.054.752-1.1.1",18,"no","no","b"
222,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",23,10,"Fri Apr 16 00:33:26 GMT 2010","Fri Apr 16 00:33:35 GMT 2010","Fri Apr 23 00:33:35 GMT 2010","Fri Apr 16 04:57:35 PDT 2010",9,"600.054.278-1.1.1","451.502.777-1.1.1","600.054.752-1.1.1",18,"","","b"
222,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",23,1,"Fri Apr 16 01:10:40 GMT 2010","Fri Apr 16 01:11:05 GMT 2010","Fri Apr 23 01:11:05 GMT 2010","Fri Apr 16 04:55:21 PDT 2010",25,"600.054.278-1.1.1","451.502.777-1.1.1","600.054.752-1.1.1",18,"","","b"
222,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",23,34,"Fri Apr 16 02:34:36 GMT 2010","Fri Apr 16 02:34:48 GMT 2010","Fri Apr 23 02:34:48 GMT 2010","Fri Apr 16 04:57:26 PDT 2010",12,"600.054.278-1.1.1","451.502.777-1.1.1","600.054.752-1.1.1",18,"","","a"
222,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",23,33,"Fri Apr 16 01:46:07 GMT 2010","Fri Apr 16 01:46:17 GMT 2010","Fri Apr 23 01:46:17 GMT 2010","Fri Apr 16 04:53:34 PDT 2010",10,"600.054.278-1.1.1","451.502.777-1.1.1","600.054.752-1.1.1",18,"","","s"
223,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,51,"Fri Apr 16 00:32:24 GMT 2010","Fri Apr 16 00:33:10 GMT 2010","Fri Apr 23 00:33:10 GMT 2010","Fri Apr 16 04:53:56 PDT 2010",46,"702.001.406-1.1.1","705.000.745-1.1.1","190.001.841-1.1.1",16,"","","s"
223,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,8,"Fri Apr 16 00:15:47 GMT 2010","Fri Apr 16 00:16:31 GMT 2010","Fri Apr 23 00:16:31 GMT 2010","Fri Apr 16 04:56:01 PDT 2010",44,"702.001.406-1.1.1","705.000.745-1.1.1","190.001.841-1.1.1",16,"no","no","b"
223,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,1,"Fri Apr 16 01:11:52 GMT 2010","Fri Apr 16 01:12:14 GMT 2010","Fri Apr 23 01:12:14 GMT 2010","Fri Apr 16 04:55:28 PDT 2010",22,"702.001.406-1.1.1","705.000.745-1.1.1","190.001.841-1.1.1",16,"","","s"
223,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,49,"Fri Apr 16 00:20:36 GMT 2010","Fri Apr 16 00:21:43 GMT 2010","Fri Apr 23 00:21:43 GMT 2010","Fri Apr 16 04:53:16 PDT 2010",67,"702.001.406-1.1.1","705.000.745-1.1.1","190.001.841-1.1.1",16,"","","s"
223,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,10,"Fri Apr 16 00:32:04 GMT 2010","Fri Apr 16 00:32:17 GMT 2010","Fri Apr 23 00:32:17 GMT 2010","Fri Apr 16 04:57:25 PDT 2010",13,"702.001.406-1.1.1","705.000.745-1.1.1","190.001.841-1.1.1",16,"","","s"
223,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,39,"Fri Apr 16 02:26:46 GMT 2010","Fri Apr 16 02:26:57 GMT 2010","Fri Apr 23 02:26:57 GMT 2010","Fri Apr 16 04:55:21 PDT 2010",11,"702.001.406-1.1.1","705.000.745-1.1.1","190.001.841-1.1.1",16,"","","s"
223,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,50,"Fri Apr 16 01:51:35 GMT 2010","Fri Apr 16 01:51:53 GMT 2010","Fri Apr 23 01:51:53 GMT 2010","Fri Apr 16 04:54:09 PDT 2010",18,"702.001.406-1.1.1","705.000.745-1.1.1","190.001.841-1.1.1",16,"","","b"
223,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,33,"Fri Apr 16 01:51:05 GMT 2010","Fri Apr 16 01:51:20 GMT 2010","Fri Apr 23 01:51:20 GMT 2010","Fri Apr 16 04:53:23 PDT 2010",15,"702.001.406-1.1.1","705.000.745-1.1.1","190.001.841-1.1.1",16,"","","s"
223,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,52,"Fri Apr 16 00:15:54 GMT 2010","Fri Apr 16 00:16:14 GMT 2010","Fri Apr 23 00:16:14 GMT 2010","Fri Apr 16 04:54:01 PDT 2010",20,"702.001.406-1.1.1","705.000.745-1.1.1","190.001.841-1.1.1",16,"","","a"
223,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",49,37,"Fri Apr 16 01:50:51 GMT 2010","Fri Apr 16 01:51:02 GMT 2010","Fri Apr 23 01:51:02 GMT 2010","Fri Apr 16 04:57:40 PDT 2010",11,"702.001.406-1.1.1","705.000.745-1.1.1","190.001.841-1.1.1",16,"","","s"
224,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",14,8,"Fri Apr 16 00:23:25 GMT 2010","Fri Apr 16 00:24:06 GMT 2010","Fri Apr 23 00:24:06 GMT 2010","Fri Apr 16 04:55:59 PDT 2010",41,"400.065.784-1.1.1","850.014.902-1.1.1","000.122.152-1.1.2",12,"no","no","b"
224,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",14,33,"Fri Apr 16 01:50:25 GMT 2010","Fri Apr 16 01:50:40 GMT 2010","Fri Apr 23 01:50:40 GMT 2010","Fri Apr 16 04:53:14 PDT 2010",15,"400.065.784-1.1.1","850.014.902-1.1.1","000.122.152-1.1.2",12,"","","s"
224,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",14,39,"Fri Apr 16 02:25:30 GMT 2010","Fri Apr 16 02:25:42 GMT 2010","Fri Apr 23 02:25:42 GMT 2010","Fri Apr 16 04:55:26 PDT 2010",12,"400.065.784-1.1.1","850.014.902-1.1.1","000.122.152-1.1.2",12,"","","s"
224,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",14,37,"Fri Apr 16 01:49:55 GMT 2010","Fri Apr 16 01:50:14 GMT 2010","Fri Apr 23 01:50:14 GMT 2010","Fri Apr 16 04:57:40 PDT 2010",19,"400.065.784-1.1.1","850.014.902-1.1.1","000.122.152-1.1.2",12,"","","s"
224,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",14,1,"Fri Apr 16 01:05:57 GMT 2010","Fri Apr 16 01:06:20 GMT 2010","Fri Apr 23 01:06:20 GMT 2010","Fri Apr 16 04:55:15 PDT 2010",23,"400.065.784-1.1.1","850.014.902-1.1.1","000.122.152-1.1.2",12,"no","","s"
224,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",14,52,"Fri Apr 16 00:13:44 GMT 2010","Fri Apr 16 00:14:07 GMT 2010","Fri Apr 23 00:14:07 GMT 2010","Fri Apr 16 04:54:06 PDT 2010",23,"400.065.784-1.1.1","850.014.902-1.1.1","000.122.152-1.1.2",12,"","","b"
224,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",14,18,"Fri Apr 16 03:32:29 GMT 2010","Fri Apr 16 03:32:49 GMT 2010","Fri Apr 23 03:32:49 GMT 2010","Fri Apr 16 04:55:55 PDT 2010",20,"400.065.784-1.1.1","850.014.902-1.1.1","000.122.152-1.1.2",12,"","","s"
224,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",14,6,"Fri Apr 16 02:49:05 GMT 2010","Fri Apr 16 02:49:27 GMT 2010","Fri Apr 23 02:49:27 GMT 2010","Fri Apr 16 04:53:19 PDT 2010",22,"400.065.784-1.1.1","850.014.902-1.1.1","000.122.152-1.1.2",12,"","","s"
224,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",14,51,"Fri Apr 16 00:28:51 GMT 2010","Fri Apr 16 00:29:32 GMT 2010","Fri Apr 23 00:29:32 GMT 2010","Fri Apr 16 04:54:08 PDT 2010",41,"400.065.784-1.1.1","850.014.902-1.1.1","000.122.152-1.1.2",12,"","","s"
224,"Fri Apr 16 00:03:45 GMT 2010","Mon Apr 19 00:03:45 GMT 2010",14,34,"Fri Apr 16 02:33:35 GMT 2010","Fri Apr 16 02:33:48 GMT 2010","Fri Apr 23 02:33:48 GMT 2010","Fri Apr 16 04:57:23 PDT 2010",13,"400.065.784-1.1.1","850.014.902-1.1.1","000.122.152-1.1.2",12,"","","s"
